Date,RS3,OSRS,Total
1617330630000,37446,89978,127424
1617330930000,37289,89828,127117
1617331230000,37080,89487,126567
1617331530000,36946,89274,126220
1617331830000,36670,88905,125575
1617332129000,36433,88636,125069
1617332430000,36076,88188,124264
1617332729000,35860,87601,123461
1617333029000,35606,87073,122679
1617333330000,35434,86728,122162
1617333630000,35274,86368,121642
1617333930000,35009,85842,120851
1617334229000,34754,85142,119896
1617334530000,34562,84514,119076
1617334830000,34328,84003,118331
1617335130000,34193,83357,117550
1617335430000,33964,82510,116474
1617335730000,33602,81919,115521
1617336029000,33341,81454,114795
1617336330000,33013,80591,113604
1617336629000,32651,79923,112574
1617336929000,32406,79212,111618
1617337229000,32050,78389,110439
1617337530000,31685,77717,109402
1617337830000,31436,76985,108421
1617338129000,31210,75754,106964
1617338429000,30945,75042,105987
1617338730000,30693,74269,104962
1617339030000,30394,73634,104028
1617339330000,30062,72891,102953
1617339629000,29815,71797,101612
1617339930000,29546,70982,100528
1617340230000,29247,70133,99380
1617340529000,29010,69275,98285
1617340830000,28804,68537,97341
1617341129000,28537,67847,96384
1617341430000,28253,67081,95334
1617341730000,28096,66575,94671
1617342030000,27935,65984,93919
1617342330000,27814,65335,93149
1617342630000,27660,64580,92240
1617342930000,27428,64127,91555
1617343230000,25830,63560,89390
1617343530000,25615,62808,88423
1617343829000,25231,62436,87667
1617344129000,25157,61661,86818
1617344429000,25098,61181,86279
1617344730000,24964,60855,85819
1617345029000,24157,60328,84485
1617345330000,23800,61107,84907
1617345630000,23542,61328,84870
1617345930000,23596,60661,84257
1617346230000,24405,60120,84525
1617346530000,24636,59527,84163
1617346829000,24670,58993,83663
1617347130000,25642,58879,84521
1617347430000,25609,58577,84186
1617347730000,25498,58207,83705
1617348030000,25416,57988,83404
1617348330000,25423,57604,83027
1617348630000,25408,57409,82817
1617348930000,25435,56876,82311
1617349230000,25327,56745,82072
1617349530000,25285,56680,81965
1617349830000,25310,56392,81702
1617350129000,25219,56142,81361
1617350430000,25224,56077,81301
1617350730000,25247,55791,81038
1617351029000,25561,55461,81022
1617351329000,25747,55483,81230
1617351630000,25819,55222,81041
1617351930000,25922,55182,81104
1617352229000,25956,54929,80885
1617352530000,25946,54702,80648
1617352830000,26017,54854,80871
1617353130000,26094,54690,80784
1617353430000,26126,54411,80537
1617353730000,26134,54364,80498
1617354030000,26182,54526,80708
1617354332000,26268,54361,80629
1617354630000,26384,54427,80811
1617354930000,26429,54608,81037
1617355230000,26556,54675,81231
1617355530000,26807,54776,81583
1617355830000,26898,54966,81864
1617356130000,27041,55095,82136
1617356430000,27152,55414,82566
1617356729000,27284,55497,82781
1617357029000,27412,55534,82946
1617357329000,27115,55494,82609
1617357630000,27046,55563,82609
1617357930000,27146,55593,82739
1617358230000,27282,55758,83040
1617358530000,27381,55939,83320
1617358830000,27476,55841,83317
1617359130000,27643,55567,83210
1617359430000,27647,55876,83523
1617359730000,27716,55958,83674
1617360029000,27863,56169,84032
1617360329000,28061,56373,84434
1617360630000,28206,56650,84856
1617360930000,28464,57070,85534
1617361230000,28688,57199,85887
1617361530000,28941,57375,86316
1617361830000,29152,57729,86881
1617362130000,29281,58121,87402
1617362429000,29489,58501,87990
1617362730000,29586,59858,89444
1617363030000,29672,60319,89991
1617363330000,29875,60793,90668
1617363630000,30060,61458,91518
1617363930000,30369,62047,92416
1617364230000,30483,62527,93010
1617364530000,30780,63151,93931
1617364830000,30984,63526,94510
1617365130000,31105,64144,95249
1617365430000,31412,64988,96400
1617365730000,31604,65581,97185
1617366030000,31761,66352,98113
1617366330000,31904,67124,99028
1617366630000,32080,67838,99918
1617366930000,32465,68249,100714
1617367230000,32716,68980,101696
1617367529000,33058,69744,102802
1617367829000,33247,70513,103760
1617368130000,33411,71135,104546
1617368435000,33728,71741,105469
1617368729000,34153,72490,106643
1617369030000,34376,72790,107166
1617369330000,34627,73269,107896
1617369629000,34906,74133,109039
1617369930000,35170,74707,109877
1617370230000,35428,75352,110780
1617370530000,35714,75904,111618
1617370829000,35963,76471,112434
1617371130000,36255,77175,113430
1617371430000,36524,77846,114370
1617371730000,36750,78522,115272
1617372030000,36954,79171,116125
1617372330000,37226,79705,116931
1617372630000,37375,80339,117714
1617372929000,37529,81007,118536
1617373230000,37762,81556,119318
1617373530000,38063,82286,120349
1617373830000,37898,83071,120969
1617374130000,38037,83633,121670
1617374430000,38248,84346,122594
1617374730000,38413,84990,123403
1617375030000,38607,85630,124237
1617375330000,38733,86126,124859
1617375629000,38948,86343,125291
1617375930000,39143,87026,126169
1617376230000,39292,87363,126655
1617376530000,39490,87953,127443
1617376829000,39554,88463,128017
1617377129000,39843,88937,128780
1617377429000,39939,89146,129085
1617377730000,40007,89529,129536
1617378030000,40322,90182,130504
1617378330000,40493,90304,130797
1617378630000,40584,90385,130969
1617378930000,40727,90481,131208
1617379230000,40876,90369,131245
1617379531000,41040,90528,131568
1617379829000,41063,90490,131553
1617380130000,41001,90545,131546
1617380430000,41139,90789,131928
1617380729000,41199,90926,132125
1617381030000,41368,91086,132454
1617381330000,41466,91286,132752
1617381630000,41596,91454,133050
1617381930000,41766,91460,133226
1617382230000,41906,91763,133669
1617382530000,42057,91975,134032
1617382830000,41960,91694,133654
1617383130000,42155,91972,134127
1617383430000,42331,92200,134531
1617383730000,41101,92639,133740
1617384030000,40728,93103,133831
1617384330000,40640,93038,133678
1617384630000,40496,93303,133799
1617384930000,40754,93711,134465
1617385230000,40843,94287,135130
1617385529000,41113,94621,135734
1617385830000,41523,94934,136457
1617386129000,41964,95183,137147
1617386430000,41921,93977,135898
1617386729000,42174,94325,136499
1617387030000,42382,95821,138203
1617387330000,42448,96442,138890
1617387630000,42536,97029,139565
1617387930000,42669,97065,139734
1617388230000,42742,97404,140146
1617388530000,42841,97882,140723
1617388830000,42996,98282,141278
1617389129000,43098,98816,141914
1617389430000,43067,99094,142161
1617389730000,43157,99335,142492
1617390030000,43123,99703,142826
1617390330000,43128,99624,142752
1617390630000,43265,99962,143227
1617390930000,43360,99884,143244
1617391230000,43467,100145,143612
1617391529000,43537,100374,143911
1617391829000,43522,100495,144017
1617392130000,43471,100233,143704
1617392430000,43416,101202,144618
1617392730000,43489,101168,144657
1617393030000,43513,101531,145044
1617393329000,43513,101502,145015
1617393631000,43430,101860,145290
1617393930000,43543,101472,145015
1617394229000,43297,101158,144455
1617394530000,43567,101298,144865
1617394829000,43544,101499,145043
1617395130000,43571,101628,145199
1617395430000,43459,101600,145059
1617395730000,43417,101482,144899
1617396030000,43382,101947,145329
1617396330000,42785,101601,144386
1617396630000,43134,101761,144895
1617396930000,43075,101478,144553
1617397230000,42825,101191,144016
1617397530000,42632,100877,143509
1617397830000,42503,100823,143326
1617398130000,42350,100590,142940
1617398430000,42206,99979,142185
1617398730000,42050,99834,141884
1617399030000,41873,99424,141297
1617399329000,41741,99287,141028
1617399630000,41580,99033,140613
1617399930000,41481,98242,139723
1617400229000,41451,97983,139434
1617400530000,41249,98071,139320
1617400830000,41161,97515,138676
1617401130000,40916,96926,137842
1617401430000,40756,96669,137425
1617401730000,40623,96483,137106
1617402030000,40486,96039,136525
1617402330000,40440,95567,136007
1617402630000,40283,95384,135667
1617402930000,40051,94880,134931
1617403229000,39804,94609,134413
1617403530000,39683,94367,134050
1617403830000,39486,94168,133654
1617404129000,39376,93713,133089
1617404430000,39119,93421,132540
1617404730000,38892,92966,131858
1617405030000,38672,92710,131382
1617405330000,38489,92265,130754
1617405630000,38297,91797,130094
1617405930000,38154,91621,129775
1617406230000,37935,91348,129283
1617406530000,37811,91031,128842
1617406829000,37783,90717,128500
1617407129000,37809,90503,128312
1617407429000,37687,90055,127742
1617407729000,37628,89528,127156
1617408030000,37553,89402,126955
1617408330000,37992,89099,127091
1617408630000,38101,88637,126738
1617408929000,38132,88619,126751
1617409229000,38080,88386,126466
1617409530000,37977,88455,126432
1617409830000,37873,88331,126204
1617410130000,37854,88306,126160
1617410430000,37827,88507,126334
1617410729000,37664,88660,126324
1617411030000,37544,88796,126340
1617411330000,37465,88495,125960
1617411630000,37330,88672,126002
1617411930000,37323,88555,125878
1617412229000,37307,88811,126118
1617412530000,37154,88802,125956
1617412830000,37040,89030,126070
1617413130000,36942,89255,126197
1617413430000,36785,89206,125991
1617413730000,36610,87988,124598
1617414030000,36567,88359,124926
1617414330000,36440,88533,124973
1617414630000,36248,88836,125084
1617414930000,36080,89103,125183
1617415230000,35906,89345,125251
1617415529000,35781,89143,124924
1617415830000,35750,89218,124968
1617416129000,35639,89243,124882
1617416430000,35569,89308,124877
1617416730000,35345,89190,124535
1617417030000,35256,89243,124499
1617417330000,35136,89305,124441
1617417630000,34976,89248,124224
1617417930000,34699,89045,123744
1617418230000,34527,88919,123446
1617418530000,34357,88781,123138
1617418830000,34241,88562,122803
1617419130000,34111,88330,122441
1617419430000,33789,87978,121767
1617419730000,33565,87225,120790
1617420030000,33354,86966,120320
1617420330000,33082,86472,119554
1617420630000,32814,86076,118890
1617420930000,32566,85432,117998
1617421230000,32321,85166,117487
1617421530000,32020,84581,116601
1617421830000,31824,83859,115683
1617422130000,31584,83290,114874
1617422430000,31223,82651,113874
1617422730000,30902,81877,112779
1617423030000,30644,81276,111920
1617423330000,30406,80725,111131
1617423630000,30063,80249,110312
1617423930000,29882,79567,109449
1617424230000,29470,78807,108277
1617424529000,29260,78251,107511
1617424829000,28991,77543,106534
1617425129000,28729,76863,105592
1617425430000,28484,76037,104521
1617425730000,28322,75494,103816
1617426030000,27995,74594,102589
1617426330000,27650,73531,101181
1617426630000,27374,72855,100229
1617426930000,27118,71373,98491
1617427230000,26822,71072,97894
1617427530000,26593,69761,96354
1617427829000,26523,69088,95611
1617428130000,26262,68073,94335
1617428430000,25986,67347,93333
1617428729000,25451,66676,92127
1617429030000,25323,65880,91203
1617429330000,24943,65320,90263
1617429630000,24896,64512,89408
1617429930000,24374,63614,87988
1617430230000,25087,63276,88363
1617430530000,24853,62817,87670
1617430830000,25355,62352,87707
1617431130000,25729,61995,87724
1617431430000,25353,61508,86861
1617431730000,25275,61955,87230
1617432031000,25348,61543,86891
1617432329000,25178,61823,87001
1617432630000,25079,61378,86457
1617432930000,25075,60767,85842
1617433230000,24975,60324,85299
1617433530000,24893,59791,84684
1617433829000,24883,59420,84303
1617434129000,24839,58880,83719
1617434430000,24834,58639,83473
1617434730000,24877,58345,83222
1617435029000,24856,58077,82933
1617435329000,24719,57709,82428
1617435629000,24813,57638,82451
1617435930000,24739,57306,82045
1617436230000,24608,56983,81591
1617436530000,24636,56771,81407
1617436830000,24651,56467,81118
1617437130000,24632,56075,80707
1617437430000,24642,56000,80642
1617437729000,24695,55833,80528
1617438030000,24781,55935,80716
1617438329000,24807,55791,80598
1617438630000,24840,55766,80606
1617438931000,24947,55739,80686
1617439229000,24983,55954,80937
1617439530000,24957,55816,80773
1617439830000,24967,55827,80794
1617440130000,25055,55747,80802
1617440430000,25015,55640,80655
1617440730000,25026,55600,80626
1617441030000,25233,55718,80951
1617441329000,25349,55674,81023
1617441630000,25545,56122,81667
1617441930000,25605,55669,81274
1617442230000,25782,55782,81564
1617442529000,25883,55887,81770
1617442830000,26044,55999,82043
1617443130000,26179,56093,82272
1617443429000,26241,56345,82586
1617443729000,26321,56232,82553
1617444030000,26534,56366,82900
1617444330000,26673,56373,83046
1617444630000,26669,56632,83301
1617444929000,26847,56702,83549
1617445229000,26977,57009,83986
1617445530000,27141,57067,84208
1617445829000,27197,57465,84662
1617446131000,27378,57693,85071
1617446430000,27493,57926,85419
1617446730000,27619,57317,84936
1617447029000,27643,57491,85134
1617447330000,27568,57596,85164
1617447630000,27771,57623,85394
1617447930000,28029,58083,86112
1617448229000,28203,59357,87560
1617448529000,28465,59468,87933
1617448830000,28736,60021,88757
1617449130000,28864,60464,89328
1617449430000,29070,59866,88936
1617449730000,29253,60359,89612
1617450030000,29218,61125,90343
1617450330000,29384,61648,91032
1617450630000,29592,62118,91710
1617450930000,29745,63344,93089
1617451229000,29857,63131,92988
1617451529000,30103,63625,93728
1617451830000,30351,64026,94377
1617452129000,30548,64686,95234
1617452429000,30781,65250,96031
1617452730000,31031,65941,96972
1617453030000,31232,66514,97746
1617453330000,31593,67036,98629
1617453630000,31963,67676,99639
1617453930000,32183,68323,100506
1617454230000,32484,68775,101259
1617454530000,32732,69266,101998
1617454830000,32936,69862,102798
1617455130000,33150,70605,103755
1617455429000,33339,71234,104573
1617455730000,33572,71933,105505
1617456030000,33820,72643,106463
1617456330000,34114,73235,107349
1617456629000,34307,74103,108410
1617456930000,34548,74579,109127
1617457229000,34754,75179,109933
1617457530000,35055,75778,110833
1617457830000,35297,76467,111764
1617458129000,35536,77186,112722
1617458430000,35788,77831,113619
1617458730000,36034,78276,114310
1617459030000,36344,78825,115169
1617459330000,36499,79511,116010
1617459630000,36805,79663,116468
1617459930000,37204,80389,117593
1617460230000,37348,81076,118424
1617460530000,37558,81894,119452
1617460830000,37861,82549,120410
1617461130000,38075,83226,121301
1617461430000,38418,83880,122298
1617461730000,38792,84523,123315
1617462029000,39029,84841,123870
1617462329000,39183,85220,124403
1617462630000,39241,85964,125205
1617462930000,39162,86744,125906
1617463230000,39440,87494,126934
1617463529000,39561,87972,127533
1617463830000,39690,88454,128144
